uid,user_name,verifiedType,following,followers,statusCount,location
1853121315,杨播,普通用户,163,111,42,北京 朝阳区
1843743993,姜豆兜,普通用户,461,388,1972,北京 朝阳区
1651030441,周志远V,个人认证,574,651,404,北京 朝阳区
1805584497,just__wait,个人认证,418,475,1112,北京 海淀区
1847527171,害虫55,普通用户,6,2,0,山西 太原
1660714980,pinmm,个人认证,945,94186,7753,其他
1696712624,芽芽喜欢你,普通用户,284,340,2546,四川 成都
1648074727,贝婧,普通用户,330,160,278,山西 太原
1603851762,兔纸娘,微博达人,281,323,646,北京 朝阳区
1589102362,西贝小安,个人认证,763,1300,2274,北京 海淀区
1467654093,大马猴的小姐姐很累,个人认证,309,3720,7130,上海 静安区
1688922120,徐雅玲eva,微博达人,2000,4912,2820,四川 成都
1738262583,小银幕,机构认证,1998,926,2282,北京 朝阳区
1734466314,培垠,普通用户,1789,1069,727,海外 澳大利亚
1647252043,你丫牛逼,微博达人,985,16394,1977,北京 朝阳区
1260829453,施鹏,个人认证,450,1323,5333,广东 广州
1409669114,一德w,普通用户,1535,5374,1260,广东 广州
1672323025,街上的繁华,普通用户,966,293,164,北京 朝阳区
1535937360,大春子,个人认证,851,51104,3613,北京
1649705004,深水橙子,普通用户,266,833,576,北京 西城区
1411919015,王正鹏V,个人认证,498,4480,2254,北京
1688390580,神隐1985,普通用户,1173,1033,4849,北京 海淀区
1653624777,咱家老爷们儿,微博达人,210,204,1541,北京 朝阳区
1682528065,李贵民,普通用户,1731,608,3040,北京 海淀区
1069000954,杨姗,微博达人,1402,2210,4438,北京 海淀区
1419519173,伍乐wule,普通用户,842,1792,884,其他
1650037974,Mark同鞋,个人认证,526,2047,4268,香港 离岛区
1013907934,任立殿,个人认证,1991,12783,4958,北京 海淀区
1649161211,方琛,个人认证,782,5875,3076,上海 徐汇区
1664629665,乔晓会,个人认证,607,2790,222,北京
1237918187,老高,普通用户,1279,9531,2710,北京 海淀区
1593089613,巨蟹座阿卉,普通用户,881,762,1454,北京
1644293707,吕尤,微博达人,1002,805,1713,北京 东城区
1569595067,牵牛续锦,普通用户,1996,2335,3082,北京 朝阳区
1436846342,朗润门下红,普通用户,641,703,1034,安徽
1422876503,曾哥围脖,微博达人,1105,1614,5195,北京
1653551313,夏小喵,微博达人,1107,1248,3063,北京 朝阳区
1400852211,胡泳,个人认证,1999,56331,9642,北京
1682323961,Niyagirl,普通用户,63,56,55,北京 房山区
