uid,user_name,verifiedType,following,followers,statusCount,location
1529162517,那些千古佳话,微博达人,778,695,1602,山西 临汾
2104847140,狐狸妖妖yun,普通用户,242,77,325,山西 临汾
1768600625,奋发中的宋小昭,微博达人,168,11449,576,山西 临汾
2107139071,媛媛小乌托,普通用户,268,69,229,山西 临汾
1850600713,高大美是大叔控,微博达人,169,262,392,山西 吕梁
1821496303,zzn812,普通用户,314,42,91,山西 临汾
1822231317,亲亲-囍-亲爱的小孩,普通用户,266,54,34,山西 临汾
2169412651,芊芊晶竹,普通用户,163,10,41,山西 临汾
1695451053,时间的灰LOVE,普通用户,601,592,3672,山西 临汾
1805638527,石头吃饭,普通用户,183,54,87,山西 临汾
1911526493,马思浓,微博达人,522,1675,0,北京 丰台区
1940772457,艳娟2011,普通用户,69,75,26,山西 临汾
1772681257,何二为一,普通用户,534,288,383,山西 临汾
1823184985,侯春林-木木,普通用户,51,17,14,山西 临汾
1824901061,su唯沫,普通用户,88,121,316,山西 临汾
1857535662,Na尛妞,普通用户,560,207,758,山西 临汾
1655504032,沉谨三年的迷恋,普通用户,224,204,810,山西 临汾
1954592211,-和自己赛跑的人_,普通用户,137,164,559,山西 临汾
1736135491,萧锦楠,普通用户,123,53,133,山西 临汾
1864822134,孔海俊,个人认证,750,2666,2783,西藏 拉萨
1785041345,善良天涯海角,普通用户,254,328,545,山西 临汾
1270161854,云-浅雪,普通用户,538,386,400,山西 临汾
1397289234,尐達,微博达人,186,370,1370,山西 临汾
2166419873,白大洁,普通用户,363,44,146,山西 临汾
1945815721,吴洋洋12138,普通用户,271,79,344,山西 太原
2144813313,小狗多多2011,普通用户,394,102,2255,山西 临汾
1781647762,于子喵echo,微博达人,111,422,3186,山西 临汾
1985364633,嬿吖,普通用户,100,864,0,山西 临汾
1996440623,山西大槐树下,普通用户,145,40,178,山西 临汾
2034909545,远山1234,微博达人,453,242,598,山西 临汾
2127831757,爱小得瑟刘忻的--好银Er,微博达人,351,478,3113,山西 临汾
1854388032,水云天-蕾,普通用户,250,130,0,山西 临汾
1854603982,侯马沃爱生活,微博达人,700,928,9350,山西 临汾
1877065051,小洁252,普通用户,107,35,72,天津
2158957650,沈源2011,普通用户,46,13,11,山西 临汾
2163186007,Singaporedream,普通用户,213,130,551,山西 临汾
2160213897,刀霏菌灭,普通用户,13,9,15,山西 临汾
2163014293,我就爱红妆,普通用户,214,68,132,山西 临汾
1881180107,oOo尐ding丿繒經最羙,普通用户,77,255,697,海南 海口
1875762103,鄭苗同學,微博达人,108,374,984,山西 临汾
1774761394,王亭丹,普通用户,189,214,327,山西 临汾
2072944337,依旧西瓜太郎,普通用户,153,186,472,山西 临汾
1793578523,寧咹靜Anny,普通用户,123,32,242,山西 临汾
1828687287,张智文-,普通用户,162,130,58,山西 临汾
1854694982,小皮LL,普通用户,505,336,386,山西 临汾
1785022585,雷厉风行007乐园,普通用户,164,98,411,山西 临汾
1854669152,__zZ__zZ,普通用户,694,452,1148,山西 临汾
2159341997,快乐它哥,普通用户,206,363,487,山西 临汾
2129987851,小伙岩,普通用户,239,128,227,山西 临汾
1743806314,Sophia-Chu,普通用户,255,211,1220,山西 临汾
1836637897,兔儿小米,普通用户,92,57,8,山西 临汾
1299480880,海布里第十四号,普通用户,84,34,138,山西 临汾
1820164225,辛苦的司机,普通用户,99,13,9,山西 临汾
2048873035,才多大点儿事儿,普通用户,76,45,168,山西 临汾
1912198841,浮华人世间,普通用户,69,117,40,山西 临汾
